t,x,tf,ts
0.11297812,0.82,1.0000334,1.0001699
0.24460313,0.495,1.0001086,1.0000881
0.9460875,0.977,1.1487224,1.1038682
0.42273438,0.31,1.3908737,1.1429435
0.62240314,0.564,1.2602067,1.1314807
0.94058436,0.882,1.2319765,1.1451659
0.6040437,0.535,1.284171,1.1421418
0.29369688,0.175,1.0973291,1.0132867
0.31630626,0.689,1.000194,1.0000999
0.48294687,0.005,3.9595685,2.308655
0.643825,0.724,1.0700531,1.0333855
0.44358125,0.991,0.99988776,0.999988
0.69679064,0.259,2.7333214,2.185643
0.6284,0.734,1.0504875,1.023624
0.77418125,0.319,2.6229947,2.155097
0.51220936,0.247,2.2338564,1.6301967
0.4859375,0.552,1.0434346,1.0174012
0.69551873,0.846,1.0371361,1.0173244
0.7529125,0.695,1.2527117,1.138743
0.5024781,0.05,3.625367,2.3240433
0.8726625,0.022,3.9222078,3.2182772
0.7539156,0.706,1.2350781,1.1283131
0.621825,0.374,1.9313693,1.538509
0.17696875,0.821,0.9999855,1.0002022
0.70680624,0.986,1.0098387,1.005681
0.022459375,0.531,1.000091,1.0000609
0.060246874,0.057,1.0002983,1.0001403
0.07670625,0.451,1.0001185,1.0000707
0.7586875,0.711,1.2343109,1.1281723
0.5702281,0.777,1.0094013,1.0042392
0.48208126,0.26,2.008905,1.46974
0.0946375,0.429,1.0001087,1.0000669
0.6013906,0.632,1.1094228,1.0517157
0.8678344,0.219,3.2139475,2.7395656
0.037709374,0.212,1.0000345,0.99986666
0.717025,0.79,1.0852202,1.0422276
0.14457187,0.603,1.0001069,1.0001422
0.1771375,0.536,1.0000826,1.0001233
0.38185313,0.192,1.9013466,1.2849175
0.7301406,0.119,3.463744,2.7875586
0.55863124,0.48,1.3065021,1.1466858
0.12566875,0.528,1.0001246,1.000114
0.40521875,0.364,1.1306125,1.0441877
0.015046875,0.988,0.9999981,1.0000775
0.043234374,0.344,1.00006,0.99997085
0.7249031,0.16,3.2691662,2.6409764
0.62705,0.024,3.8638232,2.753784
0.05200625,0.855,1.000031,1.0001245
0.13693437,0.617,1.0001104,1.0001442
0.665975,0.328,2.3004897,1.8261883
0.8065031,0.299,2.7811384,2.3112752
0.86217815,0.07,3.752118,3.1444066
0.10927813,0.024,1.0004122,1.0003483
0.1658,0.438,1.0000592,1.0000786
0.466325,0.901,0.99994826,0.99997526
0.0062375,0.833,1.0000072,1.0000765
0.8750531,0.029,3.898257,3.2164402
0.84479064,0.08,3.7082105,3.0990496
0.33072188,0.313,1.0181378,1.0043856
0.0327375,0.934,1.0000046,1.0001025
0.8501625,0.672,1.4870925,1.299485
0.49686563,0.929,0.99992496,0.9999241
0.5088375,0.083,3.3918014,2.2592862
0.120315626,0.024,1.0003469,1.0003502
0.032209374,0.146,1.00006,0.99987465
0.558325,0.583,1.1062002,1.0480559
0.24953125,0.954,0.9999354,1.0002304
0.84620315,0.735,1.336499,1.1987548
0.6068375,0.509,1.3593733,1.1836761
0.043684375,0.39,1.0000803,1.0000075
0.49431562,0.223,2.3226218,1.6546624
0.54695314,0.95,1.0001098,0.9998787
0.8645656,0.226,3.182374,2.7087758
0.649275,0.407,1.8689848,1.5109164
0.7663594,0.588,1.5337758,1.318886
0.40851876,0.053,3.4733732,1.9014663
0.647275,0.492,1.526792,1.2900681
0.89365625,0.277,3.0262172,2.585012
0.16472812,0.742,1.0000377,1.0001831
0.751725,0.561,1.5804831,1.3476003
0.81460625,0.621,1.5488186,1.3369058
0.7083688,0.298,2.566421,2.0625727
0.39825937,0.839,1.0000855,1.0000483
0.5188063,0.513,1.1365494,1.0591861
0.0364875,0.254,1.0000328,0.99988526
0.40344375,0.664,1.0001757,1.000025
0.6907344,0.181,3.114497,2.4782455
0.46834686,0.452,1.1306683,1.0518278
0.15237187,0.378,1.0000376,1.0000473
0.58465,0.017,3.893679,2.6445358
0.40080938,0.925,1.000004,1.0000681
0.20868437,0.867,0.99995106,1.0002179
0.6601812,0.743,1.0705668,1.0338361
0.61585623,0.158,3.1014864,2.3541114
0.6776438,0.225,2.8642488,2.268844
0.900675,0.908,1.1555524,1.0955203
0.6886875,0.655,1.213169,1.1113368
0.7255969,0.985,1.0137854,1.008201
0.17783438,0.181,1.0000291,0.9999594
0.44923437,0.59,1.0070963,1.0027461
0.16486876,0.215,1.0000042,0.9999717
0.38189688,0.062,3.3127208,1.7310076
0.0378,0.148,1.000065,0.9998858
0.83393127,0.303,2.817309,2.3601213
0.8177906,0.84,1.1383634,1.0757563
0.530875,0.489,1.2096595,1.0943723
0.43859375,0.886,0.99998236,1.0000057
0.9438094,0.655,1.7283504,1.4872414
0.91849065,0.274,3.0751865,2.6447477
0.7471844,0.781,1.1237136,1.063929
0.54571563,0.748,1.0080284,1.0036749
0.23750313,0.096,1.0003083,0.9995933
0.58505625,0.795,1.0101309,1.0045017
0.30354688,0.883,1.0000132,1.0001898
0.9412625,0.008,3.9745188,3.3109791
0.38680625,0.425,1.0205042,1.0064957
0.47669688,0.213,2.3167589,1.6228602
0.42448437,0.193,2.2000556,1.4737453
0.39864063,0.04,3.588339,1.8801919
0.5130219,0.042,3.692864,2.379409
0.50368124,0.481,1.1601585,1.068233
0.46205938,0.759,1.0003874,1.0002083
0.075584374,0.808,1.0000538,1.0001433
0.89356875,0.437,2.3870735,2.0092897
0.6115406,0.169,3.029494,2.2975442
0.21175,0.57,1.0000737,1.0001369
0.76530623,0.29,2.7365048,2.2449036
0.6868156,0.633,1.2500641,1.1321017
0.9168937,0.088,3.717293,3.1886601
0.086321875,0.807,1.000053,1.000151
0.28520626,0.758,1.0000802,1.0001698
0.76892185,0.958,1.0312325,1.0182917
0.36094376,0.301,1.115989,1.032342
0.9224719,0.749,1.4410931,1.2767998
0.23721875,0.303,1.0000714,0.99996954
0.03019375,0.824,1.0000311,1.0001036
0.41706562,0.504,1.0125697,1.0043489
0.73424065,0.154,3.3094914,2.6836565
0.66650313,0.893,1.0131644,1.0057563
0.34678125,0.817,1.0001246,1.0001179
0.35020626,0.789,1.0001539,1.0000995
0.8780438,0.445,2.3208663,1.9475008
0.16564688,0.724,1.0000465,1.0001793
0.00601875,0.637,1.0000527,1.0000695
0.47820938,0.446,1.1669626,1.0680714
0.076375,0.128,1.0001477,0.9999873
0.39518437,0.981,0.9999789,1.0000889
0.37190938,0.139,2.3644524,1.4101716
0.8065219,0.98,1.0435531,1.0277686
0.85667187,0.594,1.7258916,1.4703678
0.50794375,0.653,1.014352,1.0061474
0.8211,0.647,1.4916945,1.2987925
0.23252812,0.844,0.99996525,1.0002146
0.16976875,0.176,1.0000418,0.9999667
0.74275315,0.166,3.2662652,2.6615608
0.4043375,0.731,1.0001274,1.000006
0.95106876,0.262,3.164425,2.7469332
0.7313625,0.907,1.0309327,1.0154073
0.25965,0.011,2.979148,1.0212712
0.9492,0.093,3.7171943,3.221481
0.83598125,0.627,1.5789809,1.361185
0.38415313,0.35,1.0933224,1.0292321
0.18252812,0.267,0.99997926,0.9999859
0.42164063,0.989,0.9999348,1.0000371
0.59695625,0.019,3.884547,2.6778567
0.88895935,0.482,2.2006364,1.8502716
0.21476875,0.099,0.9999571,0.99986917
0.47808126,0.799,1.0003673,1.0001861
0.9142344,0.105,3.6611674,3.1496375
0.1549625,0.28,0.99999046,0.9999959
0.7799406,0.426,2.1623123,1.7818421
0.43280312,0.089,3.185816,1.9126713
0.93983126,0.818,1.3311281,1.2058231
0.29030624,0.676,1.0001493,1.0001311
0.16711563,0.374,1.0000222,1.000045
0.0617625,0.4,1.0000925,1.000033
0.7381125,0.003,3.9864328,3.009495
0.85011876,0.258,3.0332153,2.5640426
0.12544687,0.431,1.000092,1.0000732
0.07744063,0.82,1.0000476,1.0001452
0.8220281,0.241,3.058535,2.5662606
0.5003531,0.873,1.0001924,1.0000466
0.67910624,0.636,1.2299641,1.1200889
0.8376281,0.191,3.2844725,2.7765977
0.8659781,0.912,1.1179892,1.0702409
0.20176563,0.714,1.000032,1.0001851
0.32755312,0.477,1.0001842,0.9999359
0.63032186,0.084,3.535765,2.6463406
0.22243126,0.509,1.0000775,1.0001073
0.38224688,0.081,3.098304,1.6736499
0.07520625,0.612,1.0001318,1.0001218
0.80717814,0.188,3.2576654,2.7254164
0.3606344,0.716,1.0002012,1.0000367
0.5523,0.918,1.0004863,1.0000293
0.26849687,0.255,1.0001017,0.9998855
0.34692186,0.2,1.503238,1.12406
0.7446687,0.037,3.8356345,2.998234
0.9558219,0.288,3.0774057,2.6662986
0.42584375,0.989,0.9999269,1.000028
0.82470936,0.432,2.2492254,1.8688664
0.108859375,0.807,1.0000434,1.0001659
0.27427813,0.155,1.0300632,1.002897
0.82297814,0.276,2.9119956,2.4372125
0.54275,0.604,1.0640986,1.02818
0.12999375,0.833,1.0000145,1.0001816
0.07928125,0.463,1.0001237,1.0000774
0.75185627,0.802,1.1079329,1.0553877
0.087753125,0.488,1.0001324,1.000091
0.034009375,0.233,1.0000331,0.99986726
0.57070315,0.015,3.903026,2.6049104
0.70664686,0.663,1.2303708,1.1223525
0.28645626,0.886,0.99998933,1.0002033
0.04106875,0.544,1.0001134,1.000084
0.060059376,0.989,0.9999999,1.0001321
0.7634125,0.878,1.0612115,1.0312715
0.65432185,0.411,1.8673071,1.512088
0.053078126,0.242,1.0000303,0.9999096
0.0271125,0.802,1.0000355,1.0001009
0.01996875,0.049,1.0001776,1.0000306
0.7706562,0.655,1.367698,1.2111775
0.84430313,0.475,2.1232278,1.7734956
0.90207815,0.443,2.3818552,2.0076804
0.8022562,0.246,3.004535,2.5034459
0.7262875,0.544,1.5702602,1.3356591
0.30076563,0.495,1.0002323,0.9999951
0.122875,0.515,1.0001241,1.0001087
0.31460312,0.252,1.0390606,1.007685
0.6149281,0.173,3.0134728,2.2921813
0.45907813,0.874,0.9999963,0.99999803
0.44845313,0.376,1.2529926,1.098077
0.31949374,0.675,1.0002091,1.000086
0.5459375,0.271,2.2161682,1.6605066
0.28670937,0.131,1.2332247,1.0252126
0.955975,0.03,3.9083455,3.3170037
0.66564685,0.934,1.0073482,1.0032749
0.81666875,0.533,1.8368723,1.5440674
0.47869688,0.278,1.8742056,1.3976558
0.5706875,0.196,2.7681634,2.05201
0.28077188,0.528,1.0001948,1.0000621
0.24831563,0.904,0.9999463,1.0002228
0.8309969,0.337,2.6662896,2.225242
0.6164125,0.663,1.0949206,1.0451313
0.22404376,0.299,1.0000329,0.9999824
0.03330625,0.22,1.0000333,0.9998596
0.09248125,0.912,1.0000024,1.0001615
0.35596874,0.701,1.0002102,1.0000342
0.5798594,0.53,1.2379073,1.1146781
0.92516565,0.601,1.8569106,1.5825793
0.04446875,0.9,1.0000151,1.0001166
0.39787188,0.332,1.1857839,1.0612693
0.870625,0.784,1.2850164,1.168188
0.27603126,0.584,1.000165,1.0001024
0.38473436,0.203,1.8274901,1.2650276
0.4956031,0.483,1.1382148,1.057757
0.5784875,0.636,1.0763698,1.0349976
0.46207187,0.122,2.9831767,1.9267448
0.37180626,0.018,3.794625,1.7654375
0.38292187,0.128,2.5689971,1.509308
0.9120625,0.899,1.177238,1.109183
0.22753125,0.336,1.0000466,1.0000056
0.8412312,0.481,2.0923197,1.7478174
0.5168313,0.019,3.860883,2.4259465
0.5873375,0.143,3.1348233,2.3221338
0.7373813,0.274,2.7511673,2.2357442
0.1952125,0.52,1.0000712,1.0001168
0.71628124,0.984,1.0117836,1.0068966
0.5690906,0.93,1.0006531,1.0000528
0.686975,0.63,1.2562463,1.1356512
0.5242125,0.018,3.870459,2.4526598
0.22468437,0.397,1.000055,1.0000463
0.7407031,0.92,1.0305678,1.0157502
0.35280937,0.825,1.0001204,1.0001123
0.5205531,0.039,3.7197716,2.4118543
0.68878436,0.657,1.2099112,1.109513
0.8004531,0.044,3.824547,3.088009
0.43947187,0.194,2.2788107,1.5371666
0.45875937,0.742,1.0004547,1.0002445
0.33862188,0.133,2.110921,1.2499288
0.22556563,0.157,1.0000038,0.9998422
0.03704375,0.454,1.000098,1.0000411
0.13532187,0.38,1.0000541,1.0000479
0.110784374,0.351,1.0000564,1.000029
0.6452938,0.076,3.5924928,2.706588
0.7063,0.364,2.2407212,1.8072109
0.41203436,0.178,2.2551441,1.471408
0.06343125,0.115,1.0001508,0.9999888
0.10126875,0.916,0.9999966,1.000169
0.6954156,0.684,1.1776463,1.0918844
0.09632187,0.904,1.0000033,1.0001643
0.77888435,0.651,1.3937187,1.22871
0.77309686,0.875,1.069651,1.0360276
0.06029375,0.437,1.0001085,1.0000536
0.62803435,0.256,2.5738332,1.9938914
0.88835627,0.124,3.5809414,3.066143
0.47002187,0.236,2.1152923,1.5086924
0.15414062,0.585,1.0001018,1.0001383
0.356425,0.74,1.0001922,1.0000606
0.34983438,0.328,1.0378921,1.0100433
0.68187815,0.244,2.7753775,2.2040758
0.07905,0.984,0.9999942,1.0001519
0.9562875,0.148,3.5521274,3.104722
0.46755937,0.653,1.0038167,1.0016649
0.267375,0.488,1.0001669,1.0000583
0.9095031,0.572,1.9191747,1.6280837
0.69301873,0.338,2.328451,1.8658537
0.52338123,0.543,1.1015166,1.0438563
0.53209376,0.721,1.008701,1.0039635
0.32478124,0.245,1.0913606,1.0192306
0.7608531,0.329,2.5463295,2.0827415
0.60054064,0.068,3.597885,2.6049263
0.63591564,0.621,1.1786606,1.0889736
0.43755314,0.421,1.1109471,1.0409979
0.3019125,0.208,1.0625956,1.0101216
0.3492,0.768,1.0001713,1.00009
0.49273437,0.029,3.775661,2.3254616
0.1481125,0.35,1.0000248,1.0000322
0.6003906,0.574,1.1937964,1.0941437
0.66866875,0.365,2.1255534,1.6999888
0.17904687,0.893,0.9999509,1.0002139
0.07824688,0.884,1.0000186,1.0001484
0.09751875,0.019,1.000455,1.0003499
0.66830623,0.708,1.1102898,1.0544533
0.030484375,0.412,1.0000813,1.0000058
0.11192813,0.941,0.99998224,1.000179
0.57084686,0.815,1.005346,1.0022975
0.6021031,0.328,2.0963058,1.6351234
0.29545313,0.163,1.1614277,1.0219469
0.7886594,0.72,1.2676048,1.1504024
0.07733125,0.069,1.0003024,1.0001403
0.9593625,0.658,1.7517192,1.5075482
0.8906906,0.412,2.4807208,2.089454
0.94812185,0.589,1.946778,1.6579958
0.025278125,0.74,1.000054,1.0000988
0.9458719,0.619,1.8436425,1.5761436
0.20495,0.582,1.000072,1.0001423
0.77101564,0.795,1.1353251,1.0713474
0.8043375,0.583,1.6388228,1.3978587
0.56773436,0.068,3.567043,2.5061388
0.29121563,0.705,1.0001314,1.0001433
0.852675,0.985,1.069297,1.0460075
0.33127812,0.164,1.6454899,1.1363376
0.88554686,0.78,1.315438,1.1890968
0.2431875,0.571,1.0001005,1.0001266
0.611825,0.078,3.550957,2.61153
0.25965,0.839,0.99998677,1.0002072
0.14803125,0.514,1.0001031,1.0001116
0.2946625,0.246,1.007763,1.00139
0.6726125,0.392,2.0103369,1.6197909
0.92022187,0.929,1.1560088,1.0998876
0.7308594,0.664,1.2719197,1.1484967
0.00998125,0.872,1.000003,1.000079
0.13755625,0.643,1.0001037,1.0001512
0.40798125,0.716,1.0001308,1.0000098
0.1015375,0.735,1.0000855,1.0001535
0.52777815,0.358,1.6556902,1.3202616
0.20510313,0.963,0.99992657,1.0002311
0.6456438,0.415,1.8220264,1.4779497
0.4053,0.685,1.0001504,1.0000145
0.60339063,0.246,2.5599055,1.9555919
0.5767969,0.21,2.698202,2.0149255
0.4752156,0.664,1.0040702,1.0018004
0.08593438,0.774,1.0000694,1.0001483
0.0235875,0.789,1.0000371,1.0000974
0.8582375,0.992,1.0719584,1.0482732
0.54495937,0.045,3.6958125,2.4842474
0.31784686,0.048,3.229994,1.3591436
0.37315312,0.44,1.0069497,1.0022025
0.94509375,0.717,1.5597415,1.3630106
0.05191875,0.315,1.0000483,0.9999599
0.44164062,0.167,2.5196192,1.6528059
0.84461874,0.366,2.5717359,2.1495419
0.10834375,0.664,1.0001143,1.0001456
0.5316656,0.555,1.0997119,1.0435567
0.71,0.994,1.0101929,1.0059875
0.64229065,0.526,1.4057028,1.2164825
0.7063094,0.356,2.2787035,1.8361851
0.6617563,0.229,2.8074837,2.206803
0.6141781,0.714,1.0515976,1.0240451
0.02275,0.423,1.0000789,1.0000024
0.37023437,0.581,1.0001765,0.999971
0.0630875,0.591,1.00013,1.0001113
0.5765156,0.822,1.0055317,1.0023472
0.42495313,0.843,1.0000452,1.00002
0.16666563,0.043,1.0000042,1.0001907
0.34369376,0.165,1.7907054,1.1884139
0.6074906,0.853,1.007151,1.0029188
0.44479063,0.587,1.0063448,1.0024458
0.90374374,0.41,2.5161033,2.125379
0.8635719,0.095,3.6652372,3.096836
0.6095375,0.139,3.1991851,2.4069917
0.8871875,0.05,3.8297246,3.210633
0.2059875,0.512,1.0000694,1.0001124
0.36895314,0.326,1.0910807,1.0266088
0.8161656,0.977,1.0491233,1.0313842
0.88334376,0.771,1.3286642,1.1973966
0.47882813,0.575,1.024958,1.0098555
0.3129,0.591,1.0002387,1.000041
0.19218124,0.101,1.0000708,0.9999631
0.20988125,0.667,1.0000523,1.0001719
0.85332185,0.374,2.5567698,2.140505
0.09778125,0.04,1.0004175,1.0002794
0.1173625,0.705,1.0000926,1.0001568
0.7048719,0.805,1.0643834,1.0311325
0.49348438,0.562,1.0441577,1.0179458
0.39257812,0.159,2.3063796,1.4461193
0.10284375,0.855,1.0000216,1.000166
0.08045938,0.425,1.0001086,1.0000595
0.43585,0.327,1.3810799,1.1452038
0.82109374,0.263,2.9640405,2.4820104
0.28107813,0.571,1.0001824,1.000088
0.24719062,0.55,1.0001106,1.0001141
0.40496874,0.741,1.0001253,1.0000081
0.44305,0.819,1.0000701,1.0000262
0.5010094,0.98,0.999813,0.99986166
0.12100313,0.464,1.0001104,1.0000881
0.39178124,0.47,1.0087656,1.0028903
0.2570375,0.083,1.0627191,1.0012655
0.9531969,0.561,2.053715,1.745627
0.099784374,0.179,1.0000757,0.9999648
0.6988406,0.788,1.0710654,1.034512
0.89570314,0.867,1.195883,1.1168919
0.019609375,0.268,1.0000403,0.9998587
0.7368625,0.277,2.7356908,2.2225301
0.09183125,0.129,1.000165,1.0000058
0.5277344,0.422,1.3889043,1.1814507
0.6159656,0.074,3.5774672,2.633485
0.8194156,0.486,2.0191646,1.6836123
0.8366531,0.629,1.5747291,1.3583081
0.3317375,0.034,3.516206,1.4832941
0.26203126,0.925,0.9999491,1.0002224
0.4567375,0.938,0.99989325,0.9999679
0.5997094,0.791,1.0146767,1.0065764
0.7737125,0.627,1.442566,1.2596945
0.5902219,0.581,1.1623998,1.0773618
0.4438125,0.727,1.0003177,1.0001609
0.9438594,0.093,3.7146459,3.2146223
0.4133281,0.18,2.2451792,1.4701421
0.14784375,0.817,1.0000094,1.000189
0.93904686,0.514,2.191628,1.8566432
0.60124373,0.339,2.0354915,1.594222
0.8195469,0.783,1.2118406,1.1187263
0.5485344,0.907,1.0005577,1.0000751
0.02604375,0.78,1.0000416,1.0001
0.6896719,0.971,1.0077716,1.0041479
0.13053438,0.149,1.0001267,0.9999985
0.82563436,0.089,3.664258,3.049112
0.4729375,0.489,1.0847344,1.0335249
0.17959063,0.626,1.0000747,1.0001562
0.934625,0.274,3.0984385,2.6754558
0.2528656,0.043,1.2205759,0.9993711
0.24627188,0.519,1.0001113,1.0000993
0.87034065,0.723,1.4046769,1.246071
0.74240315,0.808,1.0935963,1.0473094
0.8668,0.886,1.1423604,1.0830293
0.8768844,0.769,1.3219454,1.1923844
0.24412812,0.018,1.2254581,0.99478394
0.63325626,0.798,1.0250996,1.011378
0.4053375,0.434,1.0355614,1.0118785
0.81601876,0.963,1.0527512,1.0327309
0.64561564,0.433,1.7451982,1.4275119
0.9276375,0.185,3.406275,2.9566135
0.5611125,0.024,3.8422863,2.5676014
0.5023062,0.933,0.9999272,0.99991447
0.235625,0.867,0.9999548,1.0002185
0.8609844,0.013,3.952841,3.2067702
0.3325625,0.44,1.0003206,1.0000128
0.9563594,0.754,1.4906421,1.3155062
0.8806969,0.515,2.05667,1.7304739
0.40947187,0.641,1.0003321,1.000114
0.90055937,0.263,3.090635,2.648835
0.7678406,0.352,2.4578009,2.0138505
0.6022844,0.68,1.0645773,1.0300568
0.8064687,0.068,3.7336068,3.0598032
0.12882812,0.141,1.0001452,1.0000073
0.6336687,0.192,2.9458916,2.2733963
0.15613125,0.872,0.9999744,1.000201
0.7848125,0.486,1.9309337,1.6057705
0.51205,0.416,1.3545821,1.1601661
0.0682875,0.174,1.0000681,0.9999278
0.77300626,0.661,1.3587022,1.2057371
0.1270375,0.579,1.0001243,1.0001309
0.64970624,0.034,3.8170063,2.798773
0.52650625,0.316,1.8704602,1.4375468
0.68735,0.082,3.5971177,2.7939222
0.7088938,0.079,3.6280055,2.8495173
0.5205656,0.193,2.6350586,1.8802714
0.7409781,0.195,3.13071,2.552009
0.5561594,0.629,1.058259,1.0260097
0.72309375,0.903,1.0288213,1.014105
0.8400469,0.119,3.5624363,3.0004957
0.19291875,0.663,1.0000565,1.0001696
0.66461873,0.758,1.0637243,1.0304183
0.22205313,0.02,1.0011293,0.9992196
0.584075,0.414,1.619104,1.3256167
0.0554,0.894,1.0000179,1.0001277
0.9241469,0.275,3.0796869,2.6520922
0.6756,0.204,2.9689472,2.3473253
0.3276781,0.356,1.0033933,1.0009233
0.7293062,0.392,2.175615,1.7697606
0.10501875,0.958,0.999983,1.0001748
0.5564031,0.094,3.38811,2.3942995
0.45025313,0.043,3.6275952,2.125556
0.133975,0.214,1.0000261,0.9999748
0.313775,0.974,0.9999821,1.0001993
0.7045031,0.846,1.0419195,1.0197875
0.06235,0.256,1.0000305,0.9999325
0.091775,0.782,1.000064,1.0001528
0.6372188,0.773,1.036427,1.0168334
0.6064594,0.208,2.7903342,2.1224868
0.6746031,0.536,1.4611225,1.2557186
0.2644875,0.101,1.0805583,1.0040481
0.09577187,0.428,1.000108,1.0000666
0.5970531,0.198,2.8255537,2.1330671
0.5296594,0.083,3.4229558,2.3361197
0.5289875,0.57,1.0788928,1.0341506
0.9044,0.557,1.9595863,1.6588401
0.74639374,0.497,1.7871145,1.4894366
0.24339375,0.482,1.0001061,1.000082
0.19852188,0.889,0.9999438,1.0002195
0.6706656,0.102,3.4827454,2.6994762
0.84495,0.37,2.5555856,2.1356611
0.47146875,0.541,1.0365095,1.0141904
0.92912185,0.343,2.828623,2.4190667
0.8185781,0.939,1.0639014,1.037705
0.41604063,0.04,3.6135433,1.9704663
0.59971565,0.608,1.1378036,1.0656887
0.20802812,0.723,1.0000268,1.0001879
0.28600624,0.936,0.99996585,1.0002133
0.083359376,0.81,1.0000514,1.0001491
0.18590313,0.722,1.0000348,1.0001845
0.48376876,0.326,1.6205971,1.2768751
0.82693124,0.713,1.3474641,1.2039709
0.5282969,0.442,1.3254511,1.1500089
0.6154219,0.71,1.0551333,1.0257498
0.405575,0.356,1.1504129,1.0509648
0.35754687,0.157,2.0302587,1.2766105
0.8360281,0.369,2.540437,2.118396
0.078421876,0.532,1.0001385,1.0001031
0.94605315,0.32,2.9445503,2.5353067
0.107196875,0.966,0.99998087,1.0001769
0.8288438,0.683,1.4176159,1.2500607
0.0817875,0.458,1.0001223,1.0000763
0.38176876,0.397,1.0314999,1.0097675
0.59264374,0.663,1.0684212,1.0316666
0.19694063,0.999,0.99993104,1.0002335
0.26104376,0.139,1.0094802,1.0004505
0.64346874,0.781,1.03651,1.0168669
0.1797875,0.738,1.0000298,1.0001868
0.8488531,0.006,3.9776943,3.1916082
0.26515314,0.118,1.0437342,1.0026077
0.77809376,0.386,2.3308635,1.915565
0.6111906,0.704,1.0555416,1.0258948
0.94837815,0.82,1.3406581,1.2131914
0.30502188,0.69,1.0001719,1.0001183
0.4268625,0.999,0.9999246,1.0000267
0.27718437,0.075,1.6925539,1.0444152
0.5373844,0.482,1.2426972,1.1111941
0.45254374,0.893,0.999961,0.9999903
0.69327813,0.013,3.9354098,2.9166558
0.8384187,0.372,2.5329437,2.1130476
0.3849,0.636,1.0001553,0.9999812
0.55263126,0.364,1.727235,1.3735203
0.44688436,0.094,3.178765,1.9619447
0.18357188,0.21,1.0,0.9999607
0.523825,0.599,1.0483342,1.0206773
0.9018281,0.808,1.291064,1.1753643
0.7007781,0.459,1.8064522,1.4887666
0.16862187,0.555,1.0000899,1.0001299
0.42123124,0.994,0.999936,1.0000385
0.55679065,0.139,3.0979807,2.234798
0.7057844,0.426,1.9582816,1.5978614
0.65973437,0.43,1.802191,1.4706401
0.89100623,0.973,1.100757,1.0675408
0.36110625,0.186,1.7682006,1.2112991
0.015796876,0.3,1.0000478,0.9998787
0.36228436,0.076,3.0677888,1.5721604
0.92715627,0.832,1.2882065,1.1768311
0.59225935,0.858,1.004666,1.0018203
0.27341875,0.037,2.7157128,1.071616
0.48404062,0.615,1.0142554,1.0057895
0.04399375,0.247,1.0000309,0.99989563
0.75136876,0.591,1.4899145,1.2873628
0.79129064,0.8,1.1530566,1.082422
0.55307186,0.008,3.9457457,2.554398
0.16705938,0.412,1.0000441,1.0000652
0.53534377,0.626,1.0413275,1.017992
0.74266875,0.305,2.6156542,2.127896
0.24558125,0.698,1.0000576,1.0001749
0.36619687,0.51,1.000588,1.0001514
0.34264064,0.18,1.6284306,1.1488088
0.35270625,0.207,1.5065389,1.1307031
0.9001125,0.288,2.9935656,2.5583708
0.091834374,0.973,0.9999885,1.0001638
0.39705938,0.369,1.0961931,1.0316356
0.9541,0.202,3.3753603,2.9471807
0.5477719,0.437,1.405533,1.195502
0.07963125,0.14,1.0001286,0.99997437
0.41625938,0.763,1.0001088,1.0000166
0.7205625,0.203,3.058592,2.4711401
0.28829375,0.629,1.0001731,1.00011
0.0100375,0.893,0.99999964,1.0000776
0.10817187,0.894,1.0000002,1.000173
